Index	ENCFF	ChIP-CellLine	TF-Target	Enh-CellLine	Poisson-statistic	P-value	CorrectedP-value	IsEnriched
4746	ENCFF283UWH	K562	ZNF148	MCF7	49.52703692069699	0.0	0.0	1
4747	ENCFF284FTY	K562	BDP1	MCF7	5.0572425860470585	6.391706218003479e-10	6.180334275452535e-09	1
4748	ENCFF285KBA	MCF-7	SNIP1	MCF7	30.56313309498377	0.0	0.0	1
4749	ENCFF285MHB	K562	HOXB6	MCF7	15.258019132010443	0.0	0.0	1
4750	ENCFF285TMA	K562	FIP1L1	MCF7	41.22700433617961	0.0	0.0	1
4751	ENCFF286IPW	K562	YBX1	MCF7	2.983250025950215	0.0003768188998852294	0.003567587709008954	1
4752	ENCFF287TUA	HepG2	NAIF1	MCF7	45.25330634085462	0.0	0.0	1
4753	ENCFF288BSV	HepG2	TERF1	MCF7	22.655115965194877	0.0	0.0	1
4754	ENCFF288NCG	HepG2	ZKSCAN8	MCF7	49.89957985092787	0.0	0.0	1
4755	ENCFF289LLT	K562	SMC3	MCF7	59.75538287959235	0.0	0.0	1
4756	ENCFF290CNC	MCF-7	MAZ	MCF7	67.35139745605291	0.0	0.0	1
4757	ENCFF290DJX	MCF-7	EP300	MCF7	57.138184366868835	0.0	0.0	1
4758	ENCFF290IVM	HepG2	KLF6	MCF7	53.51177125449157	0.0	0.0	1
4759	ENCFF290UUF	HepG2	ZNF30	MCF7	28.18825548607313	0.0	0.0	1
4760	ENCFF291LHW	HepG2	ZFY	MCF7	70.36937616720081	0.0	0.0	1
4761	ENCFF292HSS	K562	ZBTB17	MCF7	42.38688219828688	0.0	0.0	1
4762	ENCFF292XSQ	HepG2	TARDBP	MCF7	31.164328486742104	0.0	0.0	1
4763	ENCFF293HRO	HepG2	SFPQ	MCF7	9.516110808760825	0.0	0.0	1
4764	ENCFF293NUD	HepG2	ZKSCAN1	MCF7	29.476618558853115	0.0	0.0	1
4765	ENCFF294DQQ	HepG2	ZNF160	MCF7	42.69331852125888	0.0	0.0	1
4766	ENCFF295XBK	K562	ZNF263	MCF7	45.445773515333045	0.0	0.0	1
4767	ENCFF295XCB	K562	ZNF444	MCF7	19.267902623095267	0.0	0.0	1
4768	ENCFF295YRT	K562	GATAD2A	MCF7	36.722222559507145	0.0	0.0	1
4769	ENCFF296WYX	HepG2	ZNF691	MCF7	54.43584155772658	0.0	0.0	1
4770	ENCFF298ZCT	A549	FOSL2	MCF7	47.9350932408572	0.0	0.0	1
4771	ENCFF300AER	HepG2	ZNF17	MCF7	19.598973443578714	0.0	0.0	1
4772	ENCFF301CNM	HepG2	CEBPB	MCF7	36.18393219214009	0.0	0.0	1
4773	ENCFF302AZX	HepG2	MYPOP	MCF7	59.13158412619419	0.0	0.0	1
4774	ENCFF302RKX	MCF-7	OTX1	MCF7	39.7890595746041	0.0	0.0	1
4775	ENCFF304PQQ	K562	LARP7	MCF7	27.234358467920845	0.0	0.0	1
4776	ENCFF305XQM	K562	ZNF76	MCF7	27.98885310253241	0.0	0.0	1
4777	ENCFF306TAD	K562	SNRNP70	MCF7	9.933942997634048	0.0	0.0	1
4778	ENCFF306ZFX	HepG2	NFE2	MCF7	22.751453105674514	0.0	0.0	1
4779	ENCFF307GHJ	K562	POLR3G	MCF7	4.161038426045156	1.3358170100751793e-07	1.2807761237728256e-06	1
4780	ENCFF307JCM	A549	PHF8	MCF7	51.42971756644128	0.0	0.0	1
4781	ENCFF307UZC	K562	ZNF75A	MCF7	18.994364395811868	0.0	0.0	1
4782	ENCFF308CTG	HepG2	ZNF384	MCF7	38.476474656632675	0.0	0.0	1
4783	ENCFF308RXD	HepG2	ISL2	MCF7	58.2482663117525	0.0	0.0	1
4784	ENCFF308STQ	HepG2	NRF1	MCF7	46.80587454340676	0.0	0.0	1
4785	ENCFF308VAI	K562	ZBTB49	MCF7	20.957232816997227	0.0	0.0	1
4786	ENCFF309DMZ	K562	THRA	MCF7	9.409133640655524	0.0	0.0	1
4787	ENCFF310CCS	K562	USF1	MCF7	38.850900223700165	0.0	0.0	1
4788	ENCFF310IDS	A549	CHD2	MCF7	30.114217878263325	0.0	0.0	1
4789	ENCFF310IWF	HepG2	ZNF564	MCF7	46.787296312311256	0.0	0.0	1
4790	ENCFF310TQK	HepG2	BHLHA15	MCF7	32.51885546510894	0.0	0.0	1
4791	ENCFF312HBF	A549	BCL3	MCF7	66.11313800698358	0.0	0.0	1
4792	ENCFF312YZB	HepG2	NCOA5	MCF7	16.4904895122223	0.0	0.0	1
4793	ENCFF313BSI	HepG2	ZNF18	MCF7	47.52703107324992	0.0	0.0	1
4794	ENCFF313VEF	K562	MBD1	MCF7	14.476617738990733	0.0	0.0	1
4795	ENCFF314CDT	HepG2	TEAD3	MCF7	68.8679467334181	0.0	0.0	1
4796	ENCFF314KET	HepG2	CREB1	MCF7	45.840707733409765	0.0	0.0	1
4797	ENCFF317GWN	HepG2	RFXANK	MCF7	37.32398742267938	0.0	0.0	1
4798	ENCFF318CUZ	HepG2	FOXO4	MCF7	30.453342783532772	0.0	0.0	1
4799	ENCFF318ZUN	K562	ZNF436	MCF7	17.54049751721255	0.0	0.0	1
4800	ENCFF320EKJ	HepG2	ZFP36L2	MCF7	24.218355281299484	0.0	0.0	1
4801	ENCFF320KEW	MCF-7	ZNF512B	MCF7	27.87256439782192	0.0	0.0	1
4802	ENCFF321LMQ	K562	NFRKB	MCF7	37.853806018747285	0.0	0.0	1
4803	ENCFF321MKV	HepG2	ZNF10	MCF7	11.293853932551146	0.0	0.0	1
4804	ENCFF321MWB	HepG2	ZNF235	MCF7	39.45315476095326	0.0	0.0	1
4805	ENCFF321UQK	HepG2	SRSF1	MCF7	44.65157155314454	0.0	0.0	1
4806	ENCFF322CXC	HepG2	RFXAP	MCF7	53.98835430824418	0.0	0.0	1
4807	ENCFF322IPP	HepG2	ZNF879	MCF7	36.048426505322176	0.0	0.0	1
4808	ENCFF322IVF	HepG2	ZNF501	MCF7	72.54120643536528	0.0	0.0	1
4809	ENCFF324ELP	K562	CREM	MCF7	66.69094651626358	0.0	0.0	1
4810	ENCFF326CIT	K562	UBTF	MCF7	50.058028405675586	0.0	0.0	1
4811	ENCFF328ZJV	MCF-7	ZBTB11	MCF7	23.393551296034577	0.0	0.0	1
4812	ENCFF330EGV	K562	ERF	MCF7	18.723305537672942	0.0	0.0	1
4813	ENCFF330OCU	A549	CBX8	MCF7	1.5745975048598118	0.05167294960075661	0.48476590750797177	0
4814	ENCFF330OKC	HepG2	CSRNP1	MCF7	51.17004392515155	0.0	0.0	1
4815	ENCFF330SXS	HepG2	ZFP1	MCF7	41.93519958582681	0.0	0.0	1
4816	ENCFF331BSI	HepG2	FOXO1	MCF7	54.31934996522813	0.0	0.0	1
4817	ENCFF331QMY	HepG2	ZNF850	MCF7	28.990316349812932	0.0	0.0	1
4818	ENCFF332AZX	MCF-7	TCF7L2	MCF7	44.49615724316854	0.0	0.0	1
4819	ENCFF332FUE	HepG2	YBX1	MCF7	0.6590802099012771	0.25204530249916884	1.0	0
4820	ENCFF332MPQ	HepG2	ZNF839	MCF7	36.25873515618776	0.0	0.0	1
4821	ENCFF333PIQ	HepG2	CAMTA2	MCF7	36.49657518178932	0.0	0.0	1
4822	ENCFF335VOJ	K562	PYGO2	MCF7	19.1073523732895	0.0	0.0	1
4823	ENCFF335VPW	HepG2	POGK	MCF7	58.90888266014389	0.0	0.0	1
4824	ENCFF335ZTU	K562	SMAD3	MCF7	11.926235312096923	0.0	0.0	1
4825	ENCFF338JHW	HepG2	HDAC6	MCF7	14.539579102129	0.0	0.0	1
4826	ENCFF338YFQ	HepG2	SOX18	MCF7	35.442527470284496	0.0	0.0	1
4827	ENCFF339BDC	MCF-7	ZBTB7B	MCF7	39.2655250111566	0.0	0.0	1
4828	ENCFF339GYF	HepG2	ZGPAT	MCF7	74.9823004888284	0.0	0.0	1
4829	ENCFF339ZPY	HepG2	SMAD9	MCF7	30.419139662317466	0.0	0.0	1
4830	ENCFF340TNC	HepG2	ZNF556	MCF7	54.024622114350585	0.0	0.0	1
4831	ENCFF340VOQ	HepG2	TFDP2	MCF7	56.71685877838477	0.0	0.0	1
4832	ENCFF341CNM	K562	NFXL1	MCF7	17.423446222855286	0.0	0.0	1
4833	ENCFF341HVV	A549	CBX2	MCF7	5.196152422706632	2.2793533718700952e-11	2.209959436053753e-10	1
4834	ENCFF342ETP	HepG2	SP110	MCF7	26.26925447083578	0.0	0.0	1
4835	ENCFF342NSW	MCF-7	NCOA3	MCF7	42.38621391960912	0.0	0.0	1
4836	ENCFF343BIK	A549	GABPA	MCF7	58.28123844704845	0.0	0.0	1
4837	ENCFF344MKI	K562	ARID2	MCF7	42.895397120461	0.0	0.0	1
4838	ENCFF345BUG	K562	PBX2	MCF7	38.85436054961673	0.0	0.0	1
4839	ENCFF345IHK	K562	ZNF589	MCF7	45.15924079896145	0.0	0.0	1
4840	ENCFF346AOR	K562	ZBTB7A	MCF7	55.12595134828182	0.0	0.0	1
4841	ENCFF347UBA	HepG2	SP5	MCF7	56.82767304377994	0.0	0.0	1
4842	ENCFF348MDS	HepG2	AGO2	MCF7	56.01912798765868	0.0	0.0	1
4843	ENCFF349MFA	HepG2	HNRNPUL1	MCF7	20.610383168277778	0.0	0.0	1
4844	ENCFF349OOT	HepG2	ZBTB38	MCF7	58.981109085473015	0.0	0.0	1
4845	ENCFF349PJY	HepG2	ZNF24	MCF7	27.70765104912864	0.0	0.0	1
4846	ENCFF349VSP	K562	KAT2B	MCF7	14.064271464671783	0.0	0.0	1
4847	ENCFF350CKI	HepG2	NR2F6	MCF7	48.384214571368936	0.0	0.0	1
4848	ENCFF351COM	HepG2	MYRF	MCF7	33.11189894469209	0.0	0.0	1
4849	ENCFF352NGK	K562	ZNF785	MCF7	5.026179266370804	1.7880818636152736e-09	1.7264574156219917e-08	1
4850	ENCFF353STA	HepG2	ZNF431	MCF7	43.93617466003216	0.0	0.0	1
4851	ENCFF354VWZ	HepG2	POLR2A	MCF7	63.94240741119679	0.0	0.0	1
4852	ENCFF356WOE	MCF-7	ZBTB33	MCF7	24.617790334891314	0.0	0.0	1
4853	ENCFF356ZVN	HepG2	HNF4A	MCF7	31.03758069153893	0.0	0.0	1
4854	ENCFF358INM	HepG2	TFE3	MCF7	55.653968395051066	0.0	0.0	1
4855	ENCFF359DKY	HepG2	GRHL1	MCF7	6.106001921604999	9.497534412073664e-15	9.28569682932029e-14	1
4856	ENCFF359ZQQ	K562	DMBX1	MCF7	38.55150060252692	0.0	0.0	1
4857	ENCFF361JRX	HepG2	KDM4B	MCF7	45.302680667609906	0.0	0.0	1
4858	ENCFF361NJR	HepG2	TCF7L2	MCF7	11.776352346757747	0.0	0.0	1
4859	ENCFF361PBY	HepG2	ZNF362	MCF7	49.43744497493517	0.0	0.0	1
4860	ENCFF362JHQ	K562	TFDP1	MCF7	51.976805528565734	0.0	0.0	1
4861	ENCFF362PMI	HepG2	ZNF274	MCF7	-2.0	0.9605866131517606	1.0	0
4862	ENCFF362UGH	K562	JUNB	MCF7	39.68433432884756	0.0	0.0	1
4863	ENCFF364DXQ	HepG2	ZNF598	MCF7	50.31300663970083	0.0	0.0	1
4864	ENCFF365ETH	K562	GMEB1	MCF7	57.61076969588363	0.0	0.0	1
4865	ENCFF366KEF	HepG2	TMF1	MCF7	40.39670813828168	0.0	0.0	1
4866	ENCFF366XDW	K562	NFE2L1	MCF7	14.444612402671565	0.0	0.0	1
4867	ENCFF368IYV	HepG2	IRF1	MCF7	27.469587237774785	0.0	0.0	1
4868	ENCFF370XOM	HepG2	STAT5B	MCF7	28.004460167484638	0.0	0.0	1
4869	ENCFF370YGS	K562	TBP	MCF7	55.00913310933491	0.0	0.0	1
4870	ENCFF371EUY	HepG2	ZNF709	MCF7	50.73344978005943	0.0	0.0	1
4871	ENCFF371LUB	HepG2	IKZF5	MCF7	65.94478160791698	0.0	0.0	1
4872	ENCFF371SJR	K562	ATF7	MCF7	69.84456744640114	0.0	0.0	1
4873	ENCFF372DFI	HepG2	MXD3	MCF7	52.153772380022914	0.0	0.0	1
4874	ENCFF372PXU	HepG2	E2F2	MCF7	34.12697209459069	0.0	0.0	1
4875	ENCFF372YFU	K562	THAP7	MCF7	26.192812459595174	0.0	0.0	1
4876	ENCFF373JGX	HepG2	ZNF407	MCF7	55.102986535979255	0.0	0.0	1
4877	ENCFF373KUZ	HepG2	ZNF101	MCF7	26.667346321736982	0.0	0.0	1
4878	ENCFF373NIO	A549	NFE2L2	MCF7	21.821601966035153	0.0	0.0	1
4879	ENCFF373SRR	HepG2	TFDP1	MCF7	57.28695091398833	0.0	0.0	1
4880	ENCFF374HXP	HepG2	ZBTB4	MCF7	43.791297904802335	0.0	0.0	1
4881	ENCFF375SIS	K562	ID3	MCF7	45.18720179338775	0.0	0.0	1
4882	ENCFF376CUV	HepG2	KDM6A	MCF7	33.88769874646371	0.0	0.0	1
4883	ENCFF378GRS	HepG2	GMEB2	MCF7	34.35521955300264	0.0	0.0	1
4884	ENCFF380KJB	K562	ZNF398	MCF7	6.7752886393462655	4.735515327873337e-16	4.642602285115729e-15	1
4885	ENCFF381ULU	MCF-7	GATA3	MCF7	48.08634233648634	0.0	0.0	1
4886	ENCFF381WCL	HepG2	MTA1	MCF7	53.860256647374655	0.0	0.0	1
4887	ENCFF382CUT	K562	ILF3	MCF7	22.640588755662296	0.0	0.0	1
4888	ENCFF382QUI	K562	ZNF277	MCF7	4.63561247950119	8.506426297195724e-08	8.1646965020305e-07	1
4889	ENCFF382YJO	HepG2	RXRA	MCF7	43.34270951654265	0.0	0.0	1
4890	ENCFF383IEP	K562	SAP30	MCF7	44.62191757405627	0.0	0.0	1
4891	ENCFF384TZN	HepG2	ZBTB25	MCF7	56.76864966146069	0.0	0.0	1
4892	ENCFF385DPO	HepG2	HOXA5	MCF7	55.86414841674875	0.0	0.0	1
4893	ENCFF385LDF	MCF-7	MYC	MCF7	39.45779512724798	0.0	0.0	1
4894	ENCFF385UIF	HepG2	ZNF697	MCF7	46.78467718372802	0.0	0.0	1
4895	ENCFF386FQQ	MCF-7	NR2F2	MCF7	75.57129953045911	0.0	0.0	1
4896	ENCFF386ZWO	K562	CBX3	MCF7	44.86001196977182	0.0	0.0	1
4897	ENCFF387KML	HepG2	ETV6	MCF7	40.872688423947075	0.0	0.0	1
4898	ENCFF387PJU	HepG2	RAD51	MCF7	19.039078983916625	0.0	0.0	1
4899	ENCFF388IZF	HepG2	ZNF484	MCF7	18.39075964571789	0.0	0.0	1
4900	ENCFF388KGW	K562	GATAD2B	MCF7	36.30803986735966	0.0	0.0	1
4901	ENCFF389YCG	HepG2	ZNF138	MCF7	39.341761532150954	0.0	0.0	1
4902	ENCFF390AZA	A549	ZC3H11A	MCF7	6.982517962780962	1.1025698319461343e-14	1.0777808720380295e-13	1
4903	ENCFF390VZU	HepG2	FIP1L1	MCF7	29.60962737031241	0.0	0.0	1
4904	ENCFF390XVX	A549	ETS1	MCF7	47.319714212918264	0.0	0.0	1
4905	ENCFF391XMO	HepG2	ZNF562	MCF7	17.49915096591296	0.0	0.0	1
4906	ENCFF392INU	K562	ZBED1	MCF7	32.26681023029893	0.0	0.0	1
4907	ENCFF392MAR	K562	TFCP2	MCF7	35.81574211980023	0.0	0.0	1
4908	ENCFF393LUP	HepG2	EP300	MCF7	53.91505764163334	0.0	0.0	1
4909	ENCFF395PJC	MCF-7	COPS2	MCF7	3.576010526699267	9.91969734050212e-06	9.440002249433122e-05	1
4910	ENCFF396ZSB	HepG2	ZNF776	MCF7	44.027563056498884	0.0	0.0	1
4911	ENCFF398TIE	HepG2	TGIF2	MCF7	53.89720040273713	0.0	0.0	1
4912	ENCFF398UQZ	K562	YY1	MCF7	58.634831556647875	0.0	0.0	1
4913	ENCFF399AJX	HepG2	NFKBIZ	MCF7	45.37655775693748	0.0	0.0	1
4914	ENCFF399LOS	HepG2	NCOA1	MCF7	39.9738116894782	0.0	0.0	1
4915	ENCFF399YOO	HepG2	ELK1	MCF7	41.66356312842393	0.0	0.0	1
4916	ENCFF399ZUJ	A549	EHMT2	MCF7	9.523519110440654	0.0	0.0	1
4917	ENCFF401HSI	HepG2	FOSL2	MCF7	56.9925586878209	0.0	0.0	1
4918	ENCFF401YUZ	MCF-7	GATAD2B	MCF7	26.547436823018522	0.0	0.0	1
4919	ENCFF404ASR	A549	NR2E3	MCF7	42.90291929277778	0.0	0.0	1
4920	ENCFF404IUH	HepG2	ZNF264	MCF7	48.5640176791878	0.0	0.0	1
4921	ENCFF405BKB	K562	PRDM10	MCF7	48.69410542718907	0.0	0.0	1
4922	ENCFF405EGZ	K562	TBX18	MCF7	25.864792940232984	0.0	0.0	1
4923	ENCFF405LDS	HepG2	EED	MCF7	40.556581980173796	0.0	0.0	1
4924	ENCFF405UGF	HepG2	SKI	MCF7	61.78950675760785	0.0	0.0	1
4925	ENCFF405YXO	HepG2	ZNF180	MCF7	22.530102480131873	0.0	0.0	1
4926	ENCFF405ZPR	K562	STAT1	MCF7	7.355505076400955	2.7799684813463796e-19	2.749071030293235e-18	1
4927	ENCFF407STM	K562	ZSCAN29	MCF7	25.645366792893398	0.0	0.0	1
4928	ENCFF407WPM	HepG2	MEF2D	MCF7	56.087607944340505	0.0	0.0	1
4929	ENCFF408CTC	HepG2	ZFP82	MCF7	42.92685702990013	0.0	0.0	1
4930	ENCFF408NUX	K562	CHD1	MCF7	40.579594495145614	0.0	0.0	1
4931	ENCFF408RSJ	K562	CDC5L	MCF7	22.853876691401847	0.0	0.0	1
4932	ENCFF409BJK	HepG2	ZNF414	MCF7	50.369049858023665	0.0	0.0	1
4933	ENCFF409PJJ	HepG2	ZNF12	MCF7	44.93331984970912	0.0	0.0	1
4934	ENCFF409SDU	K562	RNF2	MCF7	26.821692052554585	0.0	0.0	1
4935	ENCFF409YKQ	HepG2	GATA2	MCF7	40.83676925583624	0.0	0.0	1
4936	ENCFF410RJD	K562	NRF1	MCF7	27.665138057111484	0.0	0.0	1
4937	ENCFF410SWS	K562	TCFL5	MCF7	12.818408648429873	0.0	0.0	1
4938	ENCFF411GOS	HepG2	AKNA	MCF7	26.121584438917527	0.0	0.0	1
4939	ENCFF412WOK	K562	DNMT1	MCF7	20.11851725444701	0.0	0.0	1
4940	ENCFF413CKX	HepG2	GTF3A	MCF7	35.211956011673465	0.0	0.0	1
4941	ENCFF413LLO	K562	POLR2G	MCF7	61.05103614594658	0.0	0.0	1
4942	ENCFF413OMR	HepG2	ZNF280D	MCF7	49.443568067252464	0.0	0.0	1
4943	ENCFF413PEE	HepG2	LCORL	MCF7	25.316453954295092	0.0	0.0	1
4944	ENCFF414GKA	HepG2	ZNF550	MCF7	28.84782004777757	0.0	0.0	1
4945	ENCFF415MKA	K562	TCF15	MCF7	19.53990357876325	0.0	0.0	1
4946	ENCFF415YWK	HepG2	ZNF343	MCF7	44.481594965534995	0.0	0.0	1
4947	ENCFF416TFM	K562	ZNF445	MCF7	17.047619163081105	0.0	0.0	1
4948	ENCFF417FFL	K562	RNF219	MCF7	13.559313643873956	0.0	0.0	1
4949	ENCFF417HLM	HepG2	ONECUT2	MCF7	31.03446696053005	0.0	0.0	1
4950	ENCFF417LFH	HepG2	MTERF4	MCF7	45.47020999798765	0.0	0.0	1
4951	ENCFF419GHH	HepG2	SREBF2	MCF7	6.21426434133034	5.337286525552625e-15	5.2220535293678926e-14	1
4952	ENCFF421QJP	HepG2	ZBTB8A	MCF7	28.193085667443558	0.0	0.0	1
4953	ENCFF422MYG	HepG2	ZNF513	MCF7	22.786977074867924	0.0	0.0	1
4954	ENCFF422TZK	HepG2	BCL6	MCF7	60.2824339231249	0.0	0.0	1
4955	ENCFF423CWQ	K562	ZBTB8A	MCF7	8.159247232177563	4.0197559835911453e-26	4.0271187035296375e-25	1
4956	ENCFF424FZS	HepG2	BCL3	MCF7	51.19693040949236	0.0	0.0	1
4957	ENCFF424GKS	HepG2	POLR2AphosphoS2	MCF7	28.47733673261118	0.0	0.0	1
4958	ENCFF424OWM	K562	PHB	MCF7	24.82175913474082	0.0	0.0	1
4959	ENCFF425JPL	HepG2	ZNF354B	MCF7	31.500223684421165	0.0	0.0	1
4960	ENCFF427GBB	HepG2	SRSF4	MCF7	19.412291228218944	0.0	0.0	1
4961	ENCFF427RSA	MCF-7	EGR1	MCF7	47.91292842428923	0.0	0.0	1
4962	ENCFF427XNV	MCF-7	ELK1	MCF7	41.7561627881631	0.0	0.0	1
4963	ENCFF428GSG	MCF-7	PPP1R10	MCF7	15.967502636923887	0.0	0.0	1
4964	ENCFF428HNJ	HepG2	ZNF280B	MCF7	47.68501563849983	0.0	0.0	1
4965	ENCFF428ZPS	HepG2	ZBTB14	MCF7	38.75379067319349	0.0	0.0	1
4966	ENCFF430IPX	K562	ZNF395	MCF7	50.13749772891816	0.0	0.0	1
4967	ENCFF430YXJ	K562	IRF2	MCF7	8.882987459523548	0.0	0.0	1
4968	ENCFF431BYW	HepG2	ARNT2	MCF7	57.12461173601515	0.0	0.0	1
4969	ENCFF432HRL	K562	TAF9B	MCF7	47.98066811026991	0.0	0.0	1
4970	ENCFF433ERT	K562	VEZF1	MCF7	68.0124205019474	0.0	0.0	1
4971	ENCFF434IDL	MCF-7	E4F1	MCF7	18.38650535932048	0.0	0.0	1
4972	ENCFF435AEQ	HepG2	NKX3-1	MCF7	44.23656320080125	0.0	0.0	1
4973	ENCFF435MHH	K562	ZNF212	MCF7	19.05552677889465	0.0	0.0	1
4974	ENCFF435SNP	K562	ZBTB26	MCF7	29.339094697918505	0.0	0.0	1
4975	ENCFF435UDQ	MCF-7	ZNF8	MCF7	10.283379269174835	0.0	0.0	1
4976	ENCFF436DME	K562	MEF2D	MCF7	34.507362014725636	0.0	0.0	1
4977	ENCFF436SNU	HepG2	SOX6	MCF7	3.1382751757736616	0.00010854749147857445	0.0010300558429510972	1
4978	ENCFF437PVG	HepG2	SALL2	MCF7	53.41380949958436	0.0	0.0	1
4979	ENCFF437XMN	HepG2	ZNF780A	MCF7	34.553208585416215	0.0	0.0	1
4980	ENCFF438BWN	K562	NCOA6	MCF7	22.255945889193097	0.0	0.0	1
4981	ENCFF438IYI	K562	TFAP4	MCF7	71.15293156415808	0.0	0.0	1
4982	ENCFF438MZI	HepG2	ZHX3	MCF7	34.664241656044794	0.0	0.0	1
4983	ENCFF439CGG	HepG2	KDM1A	MCF7	65.28661860294505	0.0	0.0	1
4984	ENCFF439SWX	A549	ZNF624	MCF7	35.46593378601184	0.0	0.0	1
4985	ENCFF439TJM	K562	MAFK	MCF7	34.83455385921896	0.0	0.0	1
4986	ENCFF440AQF	K562	MNT	MCF7	58.939397661116445	0.0	0.0	1
4987	ENCFF440JOS	HepG2	ATF3	MCF7	27.39342938910673	0.0	0.0	1
4988	ENCFF441QXF	K562	SLC30A9	MCF7	7.094787524820825	9.55455921071177e-19	9.434433735019043e-18	1
4989	ENCFF442AHG	HepG2	ZNF527	MCF7	39.694832412093014	0.0	0.0	1
4990	ENCFF442RYH	K562	ZNF431	MCF7	34.71549302860252	0.0	0.0	1
4991	ENCFF442ZRY	HepG2	ZNF383	MCF7	31.657708317147943	0.0	0.0	1
4992	ENCFF443BGE	K562	ZNF449	MCF7	19.891183853205007	0.0	0.0	1
4993	ENCFF443WEJ	MCF-7	ZHX2	MCF7	56.33580082812144	0.0	0.0	1
4994	ENCFF445CZX	HepG2	CHCHD3	MCF7	31.46654097406217	0.0	0.0	1
4995	ENCFF445FCL	HepG2	HINFP	MCF7	46.36066144661062	0.0	0.0	1
4996	ENCFF445RVR	HepG2	BRCA1	MCF7	22.24831013041551	0.0	0.0	1
4997	ENCFF449JMB	K562	HIVEP1	MCF7	23.66181260324932	0.0	0.0	1
4998	ENCFF450BWT	HepG2	ZNF674	MCF7	29.429462505984258	0.0	0.0	1
4999	ENCFF451IBG	HepG2	ZNF567	MCF7	41.69087347343225	0.0	0.0	1
5000	ENCFF451LLC	K562	ZNF83	MCF7	35.18105760167089	0.0	0.0	1
5001	ENCFF451VTH	HepG2	ZNF276	MCF7	40.8084146533582	0.0	0.0	1
5002	ENCFF453MMH	K562	KLF13	MCF7	37.626856757574686	0.0	0.0	1
5003	ENCFF453UVV	HepG2	LCOR	MCF7	64.81802954654269	0.0	0.0	1
5004	ENCFF453YPR	HepG2	SOX13	MCF7	62.36874483939196	0.0	0.0	1
5005	ENCFF455PZT	HepG2	BAZ2A	MCF7	51.64131687030249	0.0	0.0	1
5006	ENCFF455TXX	HepG2	ZNF546	MCF7	41.85288399337738	0.0	0.0	1
5007	ENCFF455YMK	HepG2	SNRNP70	MCF7	5.744562646538029	1.5102241319176823e-13	1.473044279464805e-12	1
5008	ENCFF456EDK	HepG2	CENPBD1	MCF7	22.12906823269609	0.0	0.0	1
5009	ENCFF456FTV	MCF-7	POLR2A	MCF7	65.17590311839596	0.0	0.0	1
5010	ENCFF456USL	K562	CEBPG	MCF7	33.94038987920099	0.0	0.0	1
5011	ENCFF457BJI	HepG2	RBM22	MCF7	37.0464660283522	0.0	0.0	1
5012	ENCFF458FBS	HepG2	ZNF786	MCF7	39.780262415010554	0.0	0.0	1
5013	ENCFF458IBK	HepG2	ZBTB44	MCF7	30.967318746946336	0.0	0.0	1
5014	ENCFF458PBB	HepG2	MAFK	MCF7	26.165737703544643	0.0	0.0	1
5015	ENCFF458VJS	HepG2	TRIM22	MCF7	2.9736814950913733	0.0006095050336307719	0.005761413007700097	1
5016	ENCFF460DRP	HepG2	ZSCAN25	MCF7	52.355503277105214	0.0	0.0	1
5017	ENCFF462RVE	HepG2	ZNF782	MCF7	43.79401184970751	0.0	0.0	1
5018	ENCFF463GXC	HepG2	ATF6	MCF7	31.021202929679944	0.0	0.0	1
5019	ENCFF463QUS	HepG2	HNRNPLL	MCF7	59.989245993851064	0.0	0.0	1
5020	ENCFF464GFC	MCF-7	SPDEF	MCF7	78.77781679895023	0.0	0.0	1
5021	ENCFF464WKR	HepG2	ZNF597	MCF7	15.220434827505308	0.0	0.0	1
5022	ENCFF466PKS	K562	ZNF766	MCF7	46.8471815916167	0.0	0.0	1
5023	ENCFF467WXB	HepG2	SP140L	MCF7	33.303277154629356	0.0	0.0	1
5024	ENCFF468WZL	HepG2	ZNF530	MCF7	16.410071751521848	0.0	0.0	1
5025	ENCFF469DNJ	A549	RNF2	MCF7	13.513137899939474	0.0	0.0	1
5026	ENCFF469JVY	HepG2	DNMT3B	MCF7	40.808077586555214	0.0	0.0	1
5027	ENCFF470CSE	K562	CBX1	MCF7	43.0830060133835	0.0	0.0	1
5028	ENCFF472DLA	HepG2	XBP1	MCF7	28.469029728984317	0.0	0.0	1
5029	ENCFF473NCJ	K562	RERE	MCF7	21.19776569524277	0.0	0.0	1
5030	ENCFF473UHQ	MCF-7	PAX8	MCF7	16.74199992655569	0.0	0.0	1
5031	ENCFF475HLY	HepG2	TEF	MCF7	32.51199246957931	0.0	0.0	1
5032	ENCFF477JRZ	HepG2	STAG1	MCF7	72.0155032492677	0.0	0.0	1
5033	ENCFF477OUI	HepG2	ARID5B	MCF7	71.4849617776411	0.0	0.0	1
5034	ENCFF478LQC	K562	MTA2	MCF7	28.239958208236253	0.0	0.0	1
5035	ENCFF478MAJ	K562	MTF1	MCF7	12.773824755470622	0.0	0.0	1
5036	ENCFF479SOJ	K562	RB1	MCF7	61.716062518441504	0.0	0.0	1
5037	ENCFF480XAU	MCF-7	HDGF	MCF7	20.889409753749117	0.0	0.0	1
5038	ENCFF481VPQ	HepG2	YEATS2	MCF7	60.62945727989366	0.0	0.0	1
5039	ENCFF482BEV	HepG2	ATF5	MCF7	30.804635593997197	0.0	0.0	1
5040	ENCFF482JEG	HepG2	NFATC3	MCF7	35.2981746280964	0.0	0.0	1
